id_centralina;data_record;data_record_value;banda;idcell;t2m;geom;tp;sp;pbl00;pbl12;u10;v10;ndvi;dust;aod550;id;x;y;d_impianti;d_a1;d_a2;d_aero;i_surface;d_costa;q_dem;climate_zone;p_istat;cl_agri;cl_arbl;cl_crop;cl_dcds;cl_evgr;cl_hidv;cl_lwdv;cl_pstr;cl_shrb;av_buf_a1;av_buf_a23;av_buf_oth;pm10_diff;nh3_diff;co_punt;cod_reg
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-12;19.5;12;233751;10.5205736160278;POINT (1279816.259979737 4507443.919203629);0.0;1021.83416748047;1081.88549804688;1804.02294921875;1.86470651626587;-6.73066282272339;0.485121190547943;0.0;0.0340172946453094;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-13;19.86;13;233751;8.82604598999023;POINT (1279816.259979737 4507443.919203629);0.0;1024.17614746094;169.361221313477;714.490600585938;0.0740690603852272;-2.85439252853394;0.485121190547943;0.0;0.0720632299780846;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-14;45.1;14;233751;8.46438026428223;POINT (1279816.259979737 4507443.919203629);0.0;1017.96752929688;101.558792114258;380.531219482422;1.00336182117462;-0.712251663208008;0.485121190547943;0.0;0.0300742648541927;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-15;40.13;15;233751;10.5687122344971;POINT (1279816.259979737 4507443.919203629);0.0;1018.2177734375;52.3338928222656;988.075134277344;0.54759669303894;-2.12504863739014;0.485121190547943;0.0;0.0416623987257481;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-16;50.31;16;233751;10.2664680480957;POINT (1279816.259979737 4507443.919203629);0.0;1018.32391357422;21.3506774902344;572.719482421875;-0.966539740562439;2.02628755569458;0.485121190547943;0.0;0.0480099357664585;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-17;24.75;17;233751;14.034520149231;POINT (1279816.259979737 4507443.919203629);0.0;1017.73626708984;703.745544433594;917.576843261719;-1.50036120414734;7.0120735168457;0.485121190547943;0.0;0.169110894203186;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-18;19.94;18;233751;14.3902196884155;POINT (1279816.259979737 4507443.919203629);7.09048843383789;1014.97937011719;853.709045410156;949.287231445312;-1.85284125804901;7.67874765396118;0.485121190547943;0.0;0.673693656921387;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-19;17.42;19;233751;13.1195688247681;POINT (1279816.259979737 4507443.919203629);5.31588459014893;1008.99261474609;973.322448730469;680.007202148438;0.00554379308596253;2.20081472396851;0.485121190547943;0.0;0.105033420026302;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-20;27.02;20;233751;13.9111328125;POINT (1279816.259979737 4507443.919203629);9.52027320861816;1007.66101074219;425.643585205078;898.469421386719;-0.929623603820801;4.65860271453857;0.485121190547943;1.0;0.4502232670784;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-21;22.22;21;233751;13.3493013381958;POINT (1279816.259979737 4507443.919203629);6.91843366622925;1007.79162597656;475.723510742188;614.04931640625;-0.674290180206299;2.859290599823;0.493022054433823;0.0;0.397289007902145;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-22;30.73;22;233751;13.9764642715454;POINT (1279816.259979737 4507443.919203629);9.61663913726807;1005.53973388672;429.310455322266;990.695983886719;-3.27147006988525;4.28545665740967;0.493022054433823;0.0;0.287684828042984;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-23;19.17;23;233751;11.6043901443481;POINT (1279816.259979737 4507443.919203629);3.29813385009766;997.696105957031;991.94189453125;1109.93481445312;-1.3439337015152;5.35885763168335;0.493022054433823;0.0;0.329804062843323;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-24;13.23;24;233751;10.9014511108398;POINT (1279816.259979737 4507443.919203629);4.65321254730225;999.1044921875;445.484222412109;900.452819824219;-1.80812168121338;-2.10675978660583;0.493022054433823;0.0;0.213011845946312;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-25;18.52;25;233751;9.83354091644287;POINT (1279816.259979737 4507443.919203629);0.432858616113663;1005.33569335938;524.353759765625;862.461486816406;1.65621101856232;-2.56394410133362;0.493022054433823;0.0;0.0910239294171333;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-26;15.55;26;233751;9.59611701965332;POINT (1279816.259979737 4507443.919203629);9.2380542755127;1011.0283203125;151.400192260742;805.248962402344;-0.251157701015472;-3.84610939025879;0.493022054433823;0.0;0.0788705125451088;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-27;13.06;27;233751;8.7856330871582;POINT (1279816.259979737 4507443.919203629);5.68946409225464;1007.88873291016;719.1787109375;801.179443359375;0.959144175052643;-3.99512004852295;0.493022054433823;0.0;0.30362069606781;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-28;14.57;28;233751;7.98751020431519;POINT (1279816.259979737 4507443.919203629);0.0;1004.87048339844;332.959411621094;861.172790527344;0.33945420384407;-2.37581062316895;0.493022054433823;0.0;0.140812009572983;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-29;16.81;29;233751;10.0297508239746;POINT (1279816.259979737 4507443.919203629);0.0;1001.65997314453;266.787475585938;875.813354492188;0.36402353644371;-1.04603064060211;0.493022054433823;0.0;0.169076159596443;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-30;21.65;30;233751;12.7179718017578;POINT (1279816.259979737 4507443.919203629);2.27583384513855;988.322204589844;482.316589355469;1497.03112792969;3.06212520599365;8.2762565612793;0.493022054433823;0.0;0.0965451896190643;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-01-31;19.98;31;233751;10.5843744277954;POINT (1279816.259979737 4507443.919203629);6.03993797302246;986.014587402344;989.512512207031;871.337280273438;0.521112680435181;2.3453950881958;0.493022054433823;0.0;0.0490608550608158;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-01;18.48;32;233751;11.6614360809326;POINT (1279816.259979737 4507443.919203629);0.0;988.1884765625;325.209289550781;1156.04418945312;4.74064922332764;3.10183525085449;0.481291711330414;0.0;0.0547858364880085;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-02;15.06;33;233751;8.80014705657959;POINT (1279816.259979737 4507443.919203629);0.0;996.706726074219;576.777099609375;1393.607421875;4.01200914382935;0.887169599533081;0.481291711330414;0.0;0.0901066958904266;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-03;17.22;34;233751;9.42738246917725;POINT (1279816.259979737 4507443.919203629);0.82407933473587;1003.84716796875;456.947723388672;1370.96789550781;1.09378981590271;3.31044340133667;0.481291711330414;0.0;0.0843573734164238;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-04;76.35;35;233751;13.5750770568848;POINT (1279816.259979737 4507443.919203629);0.0;1002.39947509766;991.027709960938;1319.59399414062;1.2274786233902;6.24265909194946;0.481291711330414;1.0;0.226583212614059;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-05;137.53;36;233751;15.4947261810303;POINT (1279816.259979737 4507443.919203629);1.6506484746933;999.065734863281;601.256713867188;1111.87817382812;-4.25988531112671;7.25061273574829;0.481291711330414;1.0;0.654162764549255;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-06;30.69;37;233751;11.6381673812866;POINT (1279816.259979737 4507443.919203629);3.23008227348328;999.683288574219;1161.90747070312;1311.19226074219;2.38192176818848;3.49017262458801;0.481291711330414;0.0;0.136940747499466;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-07;19.78;38;233751;10.2645606994629;POINT (1279816.259979737 4507443.919203629);0.0;1009.72344970703;395.035614013672;1142.20703125;1.98277246952057;1.0004631280899;0.481291711330414;0.0;0.115155562758446;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-08;14.33;39;233751;8.17236709594727;POINT (1279816.259979737 4507443.919203629);1.53614270687103;1004.11962890625;136.800003051758;944.39990234375;2.77881979942322;-2.92571258544922;0.481291711330414;0.0;0.0777397900819778;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-09;14.9;40;233751;6.08191061019897;POINT (1279816.259979737 4507443.919203629);0.0;1003.58001708984;1409.99609375;2015.14465332031;-0.822707295417786;-8.97263431549072;0.481291711330414;0.0;0.0683790221810341;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-10;11.93;41;233751;8.022216796875;POINT (1279816.259979737 4507443.919203629);0.0;1010.91528320312;1210.58435058594;2470.7939453125;-0.579996883869171;-7.56304025650024;0.481291711330414;0.0;0.0259162206202745;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-11;15.06;42;233751;8.72411441802979;POINT (1279816.259979737 4507443.919203629);0.0;1016.11743164062;513.881225585938;1480.81005859375;-0.235792621970177;-4.06093597412109;0.461864709854126;0.0;0.049164917320013;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-12;20.72;43;233751;7.43898010253906;POINT (1279816.259979737 4507443.919203629);0.0;1019.23608398438;313.857208251953;1440.88012695312;-1.18244421482086;-2.55144166946411;0.461864709854126;0.0;0.065651148557663;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-13;41.17;44;233751;7.86110210418701;POINT (1279816.259979737 4507443.919203629);0.0;1019.27337646484;56.2439117431641;1222.68347167969;-0.597257435321808;-1.75233900547028;0.461864709854126;0.0;0.0900734141469002;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-14;52.46;45;233751;8.92616271972656;POINT (1279816.259979737 4507443.919203629);0.0;1015.30590820312;46.7919692993164;1256.97314453125;0.175474509596825;0.53472375869751;0.461864709854126;0.0;0.078063078224659;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-15;25.44;46;233751;10.1891164779663;POINT (1279816.259979737 4507443.919203629);5.57958936691284;1012.73638916016;141.576248168945;1288.55847167969;-1.06892776489258;3.33748006820679;0.461864709854126;0.0;0.198206171393394;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-16;10.52;47;233751;11.7021045684814;POINT (1279816.259979737 4507443.919203629);0.302648276090622;1014.45416259766;345.821624755859;1284.89575195312;-2.8466169834137;3.14488434791565;0.461864709854126;0.0;0.0612728111445904;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-17;15.55;48;233751;11.20374584198;POINT (1279816.259979737 4507443.919203629);0.0;1018.73822021484;288.908966064453;1472.88391113281;-1.70411503314972;-0.260503560304642;0.461864709854126;0.0;0.129813432693481;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-18;14.49;49;233751;9.0169095993042;POINT (1279816.259979737 4507443.919203629);4.39741516113281;1024.72009277344;194.320419311523;655.042663574219;-1.07613015174866;-2.37785840034485;0.461864709854126;0.0;0.345600068569183;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-19;18.93;50;233751;8.14020919799805;POINT (1279816.259979737 4507443.919203629);0.0;1025.63732910156;324.864471435547;954.174133300781;-0.576334714889526;-2.93738722801208;0.461864709854126;0.0;0.057740293443203;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-20;28.21;51;233751;8.88773250579834;POINT (1279816.259979737 4507443.919203629);0.0;1020.24664306641;133.870330810547;1067.26147460938;1.34945130348206;-2.16160106658936;0.461864709854126;0.0;0.10759923607111;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-21;29.55;52;233751;10.7583904266357;POINT (1279816.259979737 4507443.919203629);1.52686965465546;1011.46746826172;41.245777130127;1280.74084472656;-0.800639092922211;5.49556541442871;0.400865614414215;0.0;0.116893202066422;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-22;18.68;53;233751;13.2329578399658;POINT (1279816.259979737 4507443.919203629);31.9259281158447;998.797607421875;1011.56774902344;1212.94580078125;-3.93049025535583;8.98052597045898;0.400865614414215;0.0;0.742775797843933;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-23;34.72;54;233751;12.5148239135742;POINT (1279816.259979737 4507443.919203629);3.05326223373413;999.921569824219;764.346069335938;826.710815429688;-1.96436429023743;3.66159868240356;0.400865614414215;1.0;1.2043753862381;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-24;29.43;55;233751;12.2687683105469;POINT (1279816.259979737 4507443.919203629);6.13178682327271;999.656433105469;109.873321533203;914.19580078125;-0.808723866939545;4.22355031967163;0.400865614414215;0.0;0.30165758728981;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-25;13.19;56;233751;11.3389892578125;POINT (1279816.259979737 4507443.919203629);12.8343381881714;999.208984375;880.807678222656;1008.58520507812;-0.870968759059906;3.86802387237549;0.400865614414215;0.0;0.159219086170197;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-26;12.13;57;233751;11.3320846557617;POINT (1279816.259979737 4507443.919203629);15.0804815292358;1008.71307373047;667.483947753906;1166.69946289062;-3.73766946792603;3.41016459465027;0.400865614414215;0.0;0.145512327551842;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-27;12.54;58;233751;11.4742965698242;POINT (1279816.259979737 4507443.919203629);11.9993028640747;1003.30682373047;768.276916503906;817.389343261719;-2.94416952133179;0.653984725475311;0.400865614414215;0.0;0.455741673707962;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
